indicator,parentlocation,location,period,dim1,factvaluenumeric
New HIV infections (per 1000 uninfected population),Americas,Cuba,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Czechia,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Czechia,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Denmark,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Egypt,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Egypt,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,France,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Georgia,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Germany,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Germany,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Greece,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Greece,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Americas,Guatemala,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Americas,Honduras,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Iceland,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Iceland,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Iceland,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Iran (Islamic Republic of),2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Iran (Islamic Republic of),2010,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Ireland,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Ireland,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Israel,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Israel,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Israel,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Italy,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Italy,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Lebanon,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Lebanon,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Lithuania,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Lithuania,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Luxembourg,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,Malaysia,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Malta,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Malta,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Americas,Mexico,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,Mongolia,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,Mongolia,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Montenegro,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Montenegro,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Morocco,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Morocco,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Morocco,2010,Male,0.1
New HIV infections (per 1000 uninfected population),South-East Asia,Nepal,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),South-East Asia,Nepal,2010,Female,0.1
New HIV infections (per 1000 uninfected population),South-East Asia,Nepal,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Netherlands (Kingdom of the),2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Netherlands (Kingdom of the),2010,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Netherlands (Kingdom of the),2010,Male,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,New Zealand,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,New Zealand,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Americas,Nicaragua,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Africa,Niger,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Africa,Niger,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Africa,Niger,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,North Macedonia,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,North Macedonia,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Oman,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Oman,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Oman,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Americas,Peru,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,Philippines,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,Philippines,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Portugal,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Romania,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Romania,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Romania,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Serbia,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Serbia,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,Singapore,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,Singapore,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Slovakia,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Slovenia,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Slovenia,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Somalia,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Somalia,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Spain,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Spain,2010,Female,0.1
New HIV infections (per 1000 uninfected population),South-East Asia,Sri Lanka,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),South-East Asia,Sri Lanka,2010,Female,0.1
New HIV infections (per 1000 uninfected population),South-East Asia,Sri Lanka,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Sweden,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Sweden,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Switzerland,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Switzerland,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Tunisia,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Tunisia,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Yemen,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Yemen,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Yemen,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Afghanistan,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Azerbaijan,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Americas,Honduras,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Kyrgyzstan,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Luxembourg,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Americas,Argentina,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Americas,Guatemala,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Sudan,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),South-East Asia,Timor-Leste,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Americas,Canada,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Americas,Nicaragua,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Sudan,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Sudan,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Switzerland,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Tajikistan,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Americas,Venezuela (Bolivarian Republic of),2010,Female,0.1
New HIV infections (per 1000 uninfected population),Americas,Bolivia (Plurinational State of),2010,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Iran (Islamic Republic of),2010,Male,0.1
New HIV infections (per 1000 uninfected population),Africa,Mauritania,2010,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Tunisia,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Americas,Honduras,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Greece,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Ireland,2010,Male,0.1
New HIV infections (per 1000 uninfected population),Africa,Mauritania,2010,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,France,2010,Both sexes,0.11
New HIV infections (per 1000 uninfected population),Europe,Kazakhstan,2010,Female,0.11
New HIV infections (per 1000 uninfected population),Western Pacific,Viet Nam,2010,Female,0.11
New HIV infections (per 1000 uninfected population),Americas,Ecuador,2010,Female,0.11
New HIV infections (per 1000 uninfected population),Europe,Italy,2010,Male,0.11
New HIV infections (per 1000 uninfected population),Europe,Malta,2010,Male,0.11
New HIV infections (per 1000 uninfected population),Western Pacific,Fiji,2010,Female,0.11
New HIV infections (per 1000 uninfected population),Americas,Guatemala,2010,Male,0.11
New HIV infections (per 1000 uninfected population),South-East Asia,Timor-Leste,2010,Both sexes,0.11
New HIV infections (per 1000 uninfected population),South-East Asia,Bhutan,2010,Female,0.12
New HIV infections (per 1000 uninfected population),Americas,Peru,2010,Both sexes,0.12
New HIV infections (per 1000 uninfected population),Western Pacific,Fiji,2010,Both sexes,0.12
New HIV infections (per 1000 uninfected population),Africa,Mauritania,2010,Male,0.12
New HIV infections (per 1000 uninfected population),Europe,Uzbekistan,2010,Female,0.12
New HIV infections (per 1000 uninfected population),Europe,Armenia,2010,Both sexes,0.12
New HIV infections (per 1000 uninfected population),Europe,Georgia,2010,Both sexes,0.12
New HIV infections (per 1000 uninfected population),Europe,Luxembourg,2010,Male,0.13
New HIV infections (per 1000 uninfected population),Americas,Nicaragua,2010,Male,0.13
New HIV infections (per 1000 uninfected population),Western Pacific,Fiji,2010,Male,0.13
New HIV infections (per 1000 uninfected population),Americas,Paraguay,2010,Female,0.13
New HIV infections (per 1000 uninfected population),Americas,Venezuela (Bolivarian Republic of),2010,Both sexes,0.13
New HIV infections (per 1000 uninfected population),Europe,Kyrgyzstan,2010,Both sexes,0.13
New HIV infections (per 1000 uninfected population),Europe,Latvia,2010,Female,0.13
New HIV infections (per 1000 uninfected population),South-East Asia,Bhutan,2010,Both sexes,0.13
New HIV infections (per 1000 uninfected population),Europe,Lithuania,2010,Male,0.13
New HIV infections (per 1000 uninfected population),South-East Asia,Timor-Leste,2010,Male,0.13
New HIV infections (per 1000 uninfected population),Europe,Azerbaijan,2010,Male,0.13
New HIV infections (per 1000 uninfected population),Europe,Uzbekistan,2010,Both sexes,0.13
New HIV infections (per 1000 uninfected population),Americas,El Salvador,2010,Female,0.13
New HIV infections (per 1000 uninfected population),Americas,Uruguay,2010,Female,0.14
New HIV infections (per 1000 uninfected population),South-East Asia,Bhutan,2010,Male,0.14
New HIV infections (per 1000 uninfected population),Europe,Spain,2010,Male,0.14
New HIV infections (per 1000 uninfected population),Americas,Argentina,2010,Both sexes,0.14
New HIV infections (per 1000 uninfected population),Western Pacific,Lao People's Democratic Republic,2010,Female,0.14
New HIV infections (per 1000 uninfected population),Europe,Tajikistan,2010,Both sexes,0.14
New HIV infections (per 1000 uninfected population),Europe,Uzbekistan,2010,Male,0.14
New HIV infections (per 1000 uninfected population),Western Pacific,Singapore,2010,Male,0.15
New HIV infections (per 1000 uninfected population),Europe,France,2010,Male,0.15
New HIV infections (per 1000 uninfected population),Europe,Portugal,2010,Both sexes,0.15
New HIV infections (per 1000 uninfected population),Europe,Belarus,2010,Female,0.15
New HIV infections (per 1000 uninfected population),South-East Asia,Indonesia,2010,Female,0.15
New HIV infections (per 1000 uninfected population),Europe,Kazakhstan,2010,Both sexes,0.15
New HIV infections (per 1000 uninfected population),Western Pacific,Cambodia,2010,Both sexes,0.16
New HIV infections (per 1000 uninfected population),Western Pacific,Cambodia,2010,Female,0.16
New HIV infections (per 1000 uninfected population),Europe,Kyrgyzstan,2010,Male,0.16
New HIV infections (per 1000 uninfected population),Americas,Mexico,2010,Both sexes,0.16
New HIV infections (per 1000 uninfected population),Western Pacific,Cambodia,2010,Male,0.16
New HIV infections (per 1000 uninfected population),Americas,Ecuador,2010,Both sexes,0.16
New HIV infections (per 1000 uninfected population),Europe,Estonia,2010,Female,0.17
New HIV infections (per 1000 uninfected population),Africa,Senegal,2010,Female,0.17
New HIV infections (per 1000 uninfected population),Western Pacific,Lao People's Democratic Republic,2010,Both sexes,0.17
New HIV infections (per 1000 uninfected population),Western Pacific,Viet Nam,2010,Both sexes,0.17
New HIV infections (per 1000 uninfected population),Americas,Venezuela (Bolivarian Republic of),2010,Male,0.18
New HIV infections (per 1000 uninfected population),Americas,Argentina,2010,Male,0.18
New HIV infections (per 1000 uninfected population),Africa,Senegal,2010,Both sexes,0.18
New HIV infections (per 1000 uninfected population),Americas,Brazil,2010,Female,0.18
New HIV infections (per 1000 uninfected population),Americas,Paraguay,2010,Both sexes,0.19
New HIV infections (per 1000 uninfected population),Americas,Peru,2010,Male,0.19
New HIV infections (per 1000 uninfected population),Europe,Tajikistan,2010,Male,0.19
New HIV infections (per 1000 uninfected population),Africa,Senegal,2010,Male,0.19
New HIV infections (per 1000 uninfected population),Europe,Armenia,2010,Male,0.19
New HIV infections (per 1000 uninfected population),Europe,Georgia,2010,Male,0.19
New HIV infections (per 1000 uninfected population),Americas,Panama,2010,Female,0.19
New HIV infections (per 1000 uninfected population),South-East Asia,Thailand,2010,Female,0.19
New HIV infections (per 1000 uninfected population),Americas,Chile,2010,Both sexes,0.2
New HIV infections (per 1000 uninfected population),Americas,Costa Rica,2010,Both sexes,0.2
New HIV infections (per 1000 uninfected population),Americas,Bolivia (Plurinational State of),2010,Both sexes,0.2
New HIV infections (per 1000 uninfected population),South-East Asia,Indonesia,2010,Both sexes,0.2
New HIV infections (per 1000 uninfected population),Western Pacific,Lao People's Democratic Republic,2010,Male,0.2
New HIV infections (per 1000 uninfected population),Western Pacific,Malaysia,2010,Both sexes,0.2
New HIV infections (per 1000 uninfected population),Europe,Kazakhstan,2010,Male,0.2
New HIV infections (per 1000 uninfected population),Europe,Latvia,2010,Both sexes,0.2
New HIV infections (per 1000 uninfected population),Africa,Eritrea,2010,Male,0.21
New HIV infections (per 1000 uninfected population),Africa,Sao Tome and Principe,2010,Male,0.21
New HIV infections (per 1000 uninfected population),Americas,Cuba,2010,Both sexes,0.21
New HIV infections (per 1000 uninfected population),Americas,Ecuador,2010,Male,0.21
New HIV infections (per 1000 uninfected population),Americas,El Salvador,2010,Both sexes,0.22
New HIV infections (per 1000 uninfected population),Americas,Uruguay,2010,Both sexes,0.23
New HIV infections (per 1000 uninfected population),Europe,Portugal,2010,Male,0.23
New HIV infections (per 1000 uninfected population),Americas,Barbados,2010,Female,0.23
New HIV infections (per 1000 uninfected population),Western Pacific,Viet Nam,2010,Male,0.23
New HIV infections (per 1000 uninfected population),Africa,Eritrea,2010,Both sexes,0.24
New HIV infections (per 1000 uninfected population),Europe,Estonia,2010,Both sexes,0.24
New HIV infections (per 1000 uninfected population),Americas,Brazil,2010,Both sexes,0.25
New HIV infections (per 1000 uninfected population),Americas,Paraguay,2010,Male,0.26
New HIV infections (per 1000 uninfected population),Europe,Belarus,2010,Both sexes,0.26
New HIV infections (per 1000 uninfected population),Americas,Mexico,2010,Male,0.26
New HIV infections (per 1000 uninfected population),South-East Asia,Indonesia,2010,Male,0.26
New HIV infections (per 1000 uninfected population),South-East Asia,Thailand,2010,Both sexes,0.26
New HIV infections (per 1000 uninfected population),Africa,Eritrea,2010,Female,0.27
New HIV infections (per 1000 uninfected population),Europe,Republic of Moldova,2010,Female,0.27
New HIV infections (per 1000 uninfected population),Americas,Colombia,2010,Both sexes,0.28
New HIV infections (per 1000 uninfected population),Africa,Ethiopia,2010,Male,0.29
New HIV infections (per 1000 uninfected population),Europe,Ukraine,2010,Female,0.29
New HIV infections (per 1000 uninfected population),Americas,Bolivia (Plurinational State of),2010,Male,0.3
New HIV infections (per 1000 uninfected population),South-East Asia,Myanmar,2010,Female,0.3
New HIV infections (per 1000 uninfected population),Europe,Latvia,2010,Male,0.3
New HIV infections (per 1000 uninfected population),Africa,Sao Tome and Principe,2010,Female,0.31
New HIV infections (per 1000 uninfected population),Americas,Uruguay,2010,Male,0.31
New HIV infections (per 1000 uninfected population),Americas,El Salvador,2010,Male,0.31
New HIV infections (per 1000 uninfected population),Europe,Estonia,2010,Male,0.32
New HIV infections (per 1000 uninfected population),Americas,Brazil,2010,Male,0.32
New HIV infections (per 1000 uninfected population),Americas,Costa Rica,2010,Male,0.33
New HIV infections (per 1000 uninfected population),Americas,Cuba,2010,Male,0.33
New HIV infections (per 1000 uninfected population),Africa,Cabo Verde,2010,Female,0.33
New HIV infections (per 1000 uninfected population),Americas,Bahamas,2010,Female,0.33
New HIV infections (per 1000 uninfected population),Western Pacific,Malaysia,2010,Male,0.33
New HIV infections (per 1000 uninfected population),Americas,Chile,2010,Male,0.34
New HIV infections (per 1000 uninfected population),Americas,Barbados,2010,Both sexes,0.34
New HIV infections (per 1000 uninfected population),Europe,Ukraine,2010,Both sexes,0.34
New HIV infections (per 1000 uninfected population),South-East Asia,Thailand,2010,Male,0.34
New HIV infections (per 1000 uninfected population),Africa,Burkina Faso,2010,Male,0.35
New HIV infections (per 1000 uninfected population),South-East Asia,Myanmar,2010,Both sexes,0.35
New HIV infections (per 1000 uninfected population),Africa,Ethiopia,2010,Both sexes,0.36
New HIV infections (per 1000 uninfected population),Africa,Burkina Faso,2010,Both sexes,0.37
New HIV infections (per 1000 uninfected population),Americas,Panama,2010,Both sexes,0.37
New HIV infections (per 1000 uninfected population),Western Pacific,Papua New Guinea,2010,Male,0.37
New HIV infections (per 1000 uninfected population),Europe,Belarus,2010,Male,0.38
New HIV infections (per 1000 uninfected population),Africa,Burkina Faso,2010,Female,0.38
New HIV infections (per 1000 uninfected population),Africa,Cabo Verde,2010,Both sexes,0.38
New HIV infections (per 1000 uninfected population),Americas,Jamaica,2010,Female,0.4
New HIV infections (per 1000 uninfected population),Europe,Ukraine,2010,Male,0.4
New HIV infections (per 1000 uninfected population),South-East Asia,Myanmar,2010,Male,0.4
New HIV infections (per 1000 uninfected population),Americas,Dominican Republic,2010,Female,0.41
New HIV infections (per 1000 uninfected population),Africa,Democratic Republic of the Congo,2010,Male,0.42
New HIV infections (per 1000 uninfected population),Africa,Cabo Verde,2010,Male,0.42
New HIV infections (per 1000 uninfected population),Europe,Republic of Moldova,2010,Both sexes,0.43
New HIV infections (per 1000 uninfected population),Western Pacific,Papua New Guinea,2010,Both sexes,0.43
New HIV infections (per 1000 uninfected population),Africa,Ethiopia,2010,Female,0.44
New HIV infections (per 1000 uninfected population),Americas,Bahamas,2010,Both sexes,0.44
New HIV infections (per 1000 uninfected population),Americas,Barbados,2010,Male,0.45
New HIV infections (per 1000 uninfected population),Africa,Burundi,2010,Male,0.46
New HIV infections (per 1000 uninfected population),Africa,Democratic Republic of the Congo,2010,Both sexes,0.47
New HIV infections (per 1000 uninfected population),Americas,Jamaica,2010,Both sexes,0.47
New HIV infections (per 1000 uninfected population),Americas,Dominican Republic,2010,Both sexes,0.48
New HIV infections (per 1000 uninfected population),Africa,Benin,2010,Male,0.48
New HIV infections (per 1000 uninfected population),Africa,Mali,2010,Male,0.49
New HIV infections (per 1000 uninfected population),Americas,Colombia,2010,Male,0.49
New HIV infections (per 1000 uninfected population),Africa,Mauritius,2010,Female,0.49
New HIV infections (per 1000 uninfected population),Africa,Burundi,2010,Both sexes,0.5
New HIV infections (per 1000 uninfected population),Western Pacific,Papua New Guinea,2010,Female,0.5
New HIV infections (per 1000 uninfected population),Africa,Democratic Republic of the Congo,2010,Female,0.53
New HIV infections (per 1000 uninfected population),Africa,Benin,2010,Both sexes,0.53
New HIV infections (per 1000 uninfected population),Africa,Burundi,2010,Female,0.54
New HIV infections (per 1000 uninfected population),Americas,Jamaica,2010,Male,0.54
New HIV infections (per 1000 uninfected population),Americas,Bahamas,2010,Male,0.55
New HIV infections (per 1000 uninfected population),Americas,Panama,2010,Male,0.55
New HIV infections (per 1000 uninfected population),Americas,Dominican Republic,2010,Male,0.56
New HIV infections (per 1000 uninfected population),Africa,Mali,2010,Both sexes,0.56
New HIV infections (per 1000 uninfected population),Americas,Belize,2010,Female,0.57
New HIV infections (per 1000 uninfected population),Africa,Liberia,2010,Male,0.58
New HIV infections (per 1000 uninfected population),Africa,Benin,2010,Female,0.58
New HIV infections (per 1000 uninfected population),Americas,Guyana,2010,Female,0.61
New HIV infections (per 1000 uninfected population),Europe,Republic of Moldova,2010,Male,0.61
New HIV infections (per 1000 uninfected population),Africa,Mali,2010,Female,0.63
New HIV infections (per 1000 uninfected population),Americas,Suriname,2010,Female,0.64
New HIV infections (per 1000 uninfected population),Americas,Belize,2010,Both sexes,0.64
New HIV infections (per 1000 uninfected population),Africa,Chad,2010,Male,0.65
New HIV infections (per 1000 uninfected population),Africa,Liberia,2010,Both sexes,0.65
New HIV infections (per 1000 uninfected population),Americas,Guyana,2010,Both sexes,0.66
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Djibouti,2010,Female,0.66
New HIV infections (per 1000 uninfected population),Americas,Guyana,2010,Male,0.71
New HIV infections (per 1000 uninfected population),Africa,Chad,2010,Both sexes,0.71
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Djibouti,2010,Both sexes,0.72
New HIV infections (per 1000 uninfected population),Americas,Suriname,2010,Both sexes,0.72
New HIV infections (per 1000 uninfected population),Americas,Belize,2010,Male,0.72
New HIV infections (per 1000 uninfected population),Africa,Liberia,2010,Female,0.73
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Djibouti,2010,Male,0.77
New HIV infections (per 1000 uninfected population),Africa,Nigeria,2010,Male,0.77
New HIV infections (per 1000 uninfected population),Africa,Chad,2010,Female,0.78
New HIV infections (per 1000 uninfected population),Africa,Mauritius,2010,Both sexes,0.78
New HIV infections (per 1000 uninfected population),Americas,Suriname,2010,Male,0.79
New HIV infections (per 1000 uninfected population),Africa,Ghana,2010,Male,0.8
New HIV infections (per 1000 uninfected population),Africa,Sierra Leone,2010,Male,0.8
New HIV infections (per 1000 uninfected population),Africa,Guinea,2010,Male,0.82
New HIV infections (per 1000 uninfected population),Americas,Haiti,2010,Male,0.83
New HIV infections (per 1000 uninfected population),Americas,Haiti,2010,Both sexes,0.87
New HIV infections (per 1000 uninfected population),Africa,Sierra Leone,2010,Both sexes,0.88
New HIV infections (per 1000 uninfected population),Africa,Nigeria,2010,Both sexes,0.89
New HIV infections (per 1000 uninfected population),Americas,Haiti,2010,Female,0.9
New HIV infections (per 1000 uninfected population),Africa,Guinea,2010,Both sexes,0.9
New HIV infections (per 1000 uninfected population),Africa,Togo,2010,Male,0.92
New HIV infections (per 1000 uninfected population),Africa,Ghana,2010,Both sexes,0.93
New HIV infections (per 1000 uninfected population),Africa,Sierra Leone,2010,Female,0.95
New HIV infections (per 1000 uninfected population),Africa,Rwanda,2010,Male,0.97
New HIV infections (per 1000 uninfected population),Africa,Guinea,2010,Female,0.98
New HIV infections (per 1000 uninfected population),Africa,Gambia,2010,Male,1
New HIV infections (per 1000 uninfected population),Africa,South Sudan,2010,Male,1
New HIV infections (per 1000 uninfected population),Africa,Togo,2010,Both sexes,1
New HIV infections (per 1000 uninfected population),Africa,Cote d'Ivoire,2010,Male,1
New HIV infections (per 1000 uninfected population),Africa,Angola,2010,Male,1
New HIV infections (per 1000 uninfected population),Africa,Nigeria,2010,Female,1
New HIV infections (per 1000 uninfected population),Africa,Ghana,2010,Female,1.1
New HIV infections (per 1000 uninfected population),Africa,Mauritius,2010,Male,1.1
New HIV infections (per 1000 uninfected population),Africa,Togo,2010,Female,1.1
New HIV infections (per 1000 uninfected population),Africa,Rwanda,2010,Both sexes,1.1
New HIV infections (per 1000 uninfected population),Africa,Gambia,2010,Both sexes,1.2
New HIV infections (per 1000 uninfected population),Africa,South Sudan,2010,Both sexes,1.2
New HIV infections (per 1000 uninfected population),Africa,Angola,2010,Both sexes,1.2
New HIV infections (per 1000 uninfected population),Africa,Cote d'Ivoire,2010,Both sexes,1.2
New HIV infections (per 1000 uninfected population),Africa,Gambia,2010,Female,1.3
New HIV infections (per 1000 uninfected population),Africa,Gabon,2010,Male,1.3
New HIV infections (per 1000 uninfected population),Africa,Rwanda,2010,Female,1.3
New HIV infections (per 1000 uninfected population),Africa,Congo,2010,Male,1.4
New HIV infections (per 1000 uninfected population),Africa,Cote d'Ivoire,2010,Female,1.4
New HIV infections (per 1000 uninfected population),Africa,South Sudan,2010,Female,1.4
New HIV infections (per 1000 uninfected population),Africa,Angola,2010,Female,1.4
New HIV infections (per 1000 uninfected population),Africa,Kenya,2010,Male,1.6
New HIV infections (per 1000 uninfected population),Africa,Guinea-Bissau,2010,Male,1.6
New HIV infections (per 1000 uninfected population),Africa,Congo,2010,Both sexes,1.8
New HIV infections (per 1000 uninfected population),Africa,Gabon,2010,Both sexes,1.8
New HIV infections (per 1000 uninfected population),Africa,Kenya,2010,Both sexes,1.9
New HIV infections (per 1000 uninfected population),Africa,Guinea-Bissau,2010,Both sexes,1.9
New HIV infections (per 1000 uninfected population),Africa,United Republic of Tanzania,2010,Male,1.9
New HIV infections (per 1000 uninfected population),Africa,Lesotho,2010,Male,10
New HIV infections (per 1000 uninfected population),Africa,Lesotho,2010,Both sexes,12
New HIV infections (per 1000 uninfected population),Africa,Lesotho,2010,Female,13
New HIV infections (per 1000 uninfected population),Africa,Eswatini,2010,Male,14
New HIV infections (per 1000 uninfected population),Africa,Eswatini,2010,Both sexes,17
New HIV infections (per 1000 uninfected population),Africa,Eswatini,2010,Female,19
New HIV infections (per 1000 uninfected population),Africa,Congo,2010,Female,2.1
New HIV infections (per 1000 uninfected population),Africa,Guinea-Bissau,2010,Female,2.1
New HIV infections (per 1000 uninfected population),Africa,United Republic of Tanzania,2010,Both sexes,2.1
New HIV infections (per 1000 uninfected population),Africa,Kenya,2010,Female,2.2
New HIV infections (per 1000 uninfected population),Africa,United Republic of Tanzania,2010,Female,2.3
New HIV infections (per 1000 uninfected population),Africa,Gabon,2010,Female,2.4
New HIV infections (per 1000 uninfected population),Africa,Uganda,2010,Male,2.9
New HIV infections (per 1000 uninfected population),Africa,Uganda,2010,Both sexes,3.4
New HIV infections (per 1000 uninfected population),Africa,Malawi,2010,Male,3.8
New HIV infections (per 1000 uninfected population),Africa,Uganda,2010,Female,3.9
New HIV infections (per 1000 uninfected population),Africa,Malawi,2010,Both sexes,4.2
New HIV infections (per 1000 uninfected population),Africa,Zambia,2010,Male,4.4
New HIV infections (per 1000 uninfected population),Africa,Malawi,2010,Female,4.5
New HIV infections (per 1000 uninfected population),Africa,Namibia,2010,Male,5
New HIV infections (per 1000 uninfected population),Africa,Zambia,2010,Both sexes,5.2
