indicator,parentlocation,location,period,dim1,factvaluenumeric
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,United Arab Emirates,2020,,
Estimated antiretroviral therapy coverage among children,Europe,United Kingdom of Great Britain and Northern Ireland,2020,,
Estimated antiretroviral therapy coverage among children,Americas,United States of America,2020,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Vanuatu,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Armenia,2015,,98
Estimated antiretroviral therapy coverage among children,Europe,Georgia,2015,,98
Estimated antiretroviral therapy coverage among children,Africa,Cabo Verde,2015,,98
Estimated antiretroviral therapy coverage among children,Western Pacific,Fiji,2015,,0
Estimated antiretroviral therapy coverage among children,Africa,Madagascar,2015,,1
Estimated antiretroviral therapy coverage among children,Africa,Chad,2015,,10
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Pakistan,2015,,10
Estimated antiretroviral therapy coverage among children,Africa,Angola,2015,,11
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Sudan,2015,,11
Estimated antiretroviral therapy coverage among children,Western Pacific,Philippines,2015,,13
Estimated antiretroviral therapy coverage among children,Africa,Guinea,2015,,13
Estimated antiretroviral therapy coverage among children,Africa,Ghana,2015,,13
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Yemen,2015,,14
Estimated antiretroviral therapy coverage among children,Africa,Burkina Faso,2015,,14
Estimated antiretroviral therapy coverage among children,Africa,Guinea-Bissau,2015,,14
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Tunisia,2015,,15
Estimated antiretroviral therapy coverage among children,Africa,Congo,2015,,15
Estimated antiretroviral therapy coverage among children,Africa,Gabon,2015,,16
Estimated antiretroviral therapy coverage among children,Africa,Benin,2015,,17
Estimated antiretroviral therapy coverage among children,Americas,Cuba,2015,,17
Estimated antiretroviral therapy coverage among children,Africa,Nigeria,2015,,18
Estimated antiretroviral therapy coverage among children,Africa,Democratic Republic of the Congo,2015,,18
Estimated antiretroviral therapy coverage among children,Africa,Gambia,2015,,19
Estimated antiretroviral therapy coverage among children,Americas,Bolivia (Plurinational State of),2015,,19
Estimated antiretroviral therapy coverage among children,South-East Asia,Indonesia,2015,,19
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Egypt,2015,,19
Estimated antiretroviral therapy coverage among children,Africa,Cote d'Ivoire,2015,,21
Estimated antiretroviral therapy coverage among children,Africa,Mali,2015,,21
Estimated antiretroviral therapy coverage among children,Africa,Niger,2015,,21
Estimated antiretroviral therapy coverage among children,Americas,Haiti,2015,,22
Estimated antiretroviral therapy coverage among children,Americas,Dominican Republic,2015,,23
Estimated antiretroviral therapy coverage among children,Americas,Venezuela (Bolivarian Republic of),2015,,23
Estimated antiretroviral therapy coverage among children,Africa,Mauritania,2015,,27
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Iran (Islamic Republic of),2015,,28
Estimated antiretroviral therapy coverage among children,Africa,Togo,2015,,29
Estimated antiretroviral therapy coverage among children,Africa,Burundi,2015,,32
Estimated antiretroviral therapy coverage among children,Africa,Senegal,2015,,33
Estimated antiretroviral therapy coverage among children,South-East Asia,Bangladesh,2015,,33
Estimated antiretroviral therapy coverage among children,Western Pacific,Papua New Guinea,2015,,35
Estimated antiretroviral therapy coverage among children,Africa,Ethiopia,2015,,36
Estimated antiretroviral therapy coverage among children,Africa,Malawi,2015,,36
Estimated antiretroviral therapy coverage among children,Africa,Mauritius,2015,,36
Estimated antiretroviral therapy coverage among children,Americas,Guatemala,2015,,36
Estimated antiretroviral therapy coverage among children,Africa,Mozambique,2015,,39
Estimated antiretroviral therapy coverage among children,Americas,Honduras,2015,,39
Estimated antiretroviral therapy coverage among children,Africa,South Sudan,2015,,4
Estimated antiretroviral therapy coverage among children,Americas,Guyana,2015,,40
Estimated antiretroviral therapy coverage among children,Africa,United Republic of Tanzania,2015,,41
Estimated antiretroviral therapy coverage among children,South-East Asia,Thailand,2015,,42
Estimated antiretroviral therapy coverage among children,Americas,Ecuador,2015,,42
Estimated antiretroviral therapy coverage among children,Western Pacific,Lao People's Democratic Republic,2015,,42
Estimated antiretroviral therapy coverage among children,Americas,Costa Rica,2015,,42
Estimated antiretroviral therapy coverage among children,Africa,Eritrea,2015,,43
Estimated antiretroviral therapy coverage among children,Europe,Republic of Moldova,2015,,44
Estimated antiretroviral therapy coverage among children,Africa,Zimbabwe,2015,,44
Estimated antiretroviral therapy coverage among children,Americas,Jamaica,2015,,45
Estimated antiretroviral therapy coverage among children,Africa,Rwanda,2015,,45
Estimated antiretroviral therapy coverage among children,Americas,Nicaragua,2015,,46
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Morocco,2015,,46
Estimated antiretroviral therapy coverage among children,Africa,Kenya,2015,,49
Estimated antiretroviral therapy coverage among children,Africa,South Africa,2015,,52
Estimated antiretroviral therapy coverage among children,Africa,Lesotho,2015,,53
Estimated antiretroviral therapy coverage among children,Americas,Suriname,2015,,54
Estimated antiretroviral therapy coverage among children,Africa,Uganda,2015,,54
Estimated antiretroviral therapy coverage among children,Americas,Paraguay,2015,,55
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Afghanistan,2015,,6
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Somalia,2015,,6
Estimated antiretroviral therapy coverage among children,South-East Asia,Nepal,2015,,61
Estimated antiretroviral therapy coverage among children,Europe,Tajikistan,2015,,61
Estimated antiretroviral therapy coverage among children,Europe,Kazakhstan,2015,,62
Estimated antiretroviral therapy coverage among children,Americas,Uruguay,2015,,64
Estimated antiretroviral therapy coverage among children,Western Pacific,Cambodia,2015,,66
Estimated antiretroviral therapy coverage among children,Africa,Botswana,2015,,67
Estimated antiretroviral therapy coverage among children,Europe,Ukraine,2015,,67
Estimated antiretroviral therapy coverage among children,Africa,Zambia,2015,,67
Estimated antiretroviral therapy coverage among children,Americas,Belize,2015,,67
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Libya,2015,,67
Estimated antiretroviral therapy coverage among children,Americas,Panama,2015,,68
Estimated antiretroviral therapy coverage among children,Americas,El Salvador,2015,,68
Estimated antiretroviral therapy coverage among children,Americas,Mexico,2015,,68
Estimated antiretroviral therapy coverage among children,Europe,Kyrgyzstan,2015,,68
Estimated antiretroviral therapy coverage among children,Western Pacific,Viet Nam,2015,,69
Estimated antiretroviral therapy coverage among children,Africa,Eswatini,2015,,72
Estimated antiretroviral therapy coverage among children,Western Pacific,Malaysia,2015,,75
Estimated antiretroviral therapy coverage among children,Europe,Uzbekistan,2015,,75
Estimated antiretroviral therapy coverage among children,Africa,Liberia,2015,,8
Estimated antiretroviral therapy coverage among children,South-East Asia,Myanmar,2015,,86
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Djibouti,2015,,9
Estimated antiretroviral therapy coverage among children,Africa,Sierra Leone,2015,,9
Estimated antiretroviral therapy coverage among children,Africa,Algeria,2015,,94
Estimated antiretroviral therapy coverage among children,Europe,Albania,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Andorra,2015,,
Estimated antiretroviral therapy coverage among children,Americas,Antigua and Barbuda,2015,,
Estimated antiretroviral therapy coverage among children,Americas,Argentina,2015,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Australia,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Austria,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Azerbaijan,2015,,
Estimated antiretroviral therapy coverage among children,Americas,Bahamas,2015,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Bahrain,2015,,
Estimated antiretroviral therapy coverage among children,Americas,Barbados,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Belarus,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Belgium,2015,,
Estimated antiretroviral therapy coverage among children,South-East Asia,Bhutan,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Bosnia and Herzegovina,2015,,
Estimated antiretroviral therapy coverage among children,Americas,Brazil,2015,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Brunei Darussalam,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Bulgaria,2015,,
Estimated antiretroviral therapy coverage among children,Africa,Cameroon,2015,,
Estimated antiretroviral therapy coverage among children,Americas,Canada,2015,,
Estimated antiretroviral therapy coverage among children,Africa,Central African Republic,2015,,
Estimated antiretroviral therapy coverage among children,Americas,Chile,2015,,
Estimated antiretroviral therapy coverage among children,Western Pacific,China,2015,,
Estimated antiretroviral therapy coverage among children,Americas,Colombia,2015,,
Estimated antiretroviral therapy coverage among children,Africa,Comoros,2015,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Cook Islands,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Croatia,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Cyprus,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Czechia,2015,,
Estimated antiretroviral therapy coverage among children,South-East Asia,Democratic People's Republic of Korea,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Denmark,2015,,
Estimated antiretroviral therapy coverage among children,Americas,Dominica,2015,,
Estimated antiretroviral therapy coverage among children,Africa,Equatorial Guinea,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Estonia,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Finland,2015,,
Estimated antiretroviral therapy coverage among children,Europe,France,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Germany,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Greece,2015,,
Estimated antiretroviral therapy coverage among children,Americas,Grenada,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Hungary,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Iceland,2015,,
Estimated antiretroviral therapy coverage among children,South-East Asia,India,2015,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Iraq,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Ireland,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Israel,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Italy,2015,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Japan,2015,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Jordan,2015,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Kiribati,2015,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Kuwait,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Latvia,2015,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Lebanon,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Lithuania,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Luxembourg,2015,,
Estimated antiretroviral therapy coverage among children,South-East Asia,Maldives,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Malta,2015,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Marshall Islands,2015,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Micronesia (Federated States of),2015,,
Estimated antiretroviral therapy coverage among children,Europe,Monaco,2015,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Mongolia,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Montenegro,2015,,
Estimated antiretroviral therapy coverage among children,Africa,Namibia,2015,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Nauru,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Netherlands (Kingdom of the),2015,,
Estimated antiretroviral therapy coverage among children,Western Pacific,New Zealand,2015,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Niue,2015,,
Estimated antiretroviral therapy coverage among children,Europe,North Macedonia,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Norway,2015,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Oman,2015,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Palau,2015,,
Estimated antiretroviral therapy coverage among children,Americas,Peru,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Poland,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Portugal,2015,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Qatar,2015,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Republic of Korea,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Romania,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Russian Federation,2015,,
Estimated antiretroviral therapy coverage among children,Americas,Saint Kitts and Nevis,2015,,
Estimated antiretroviral therapy coverage among children,Americas,Saint Lucia,2015,,
Estimated antiretroviral therapy coverage among children,Americas,Saint Vincent and the Grenadines,2015,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Samoa,2015,,
Estimated antiretroviral therapy coverage among children,Europe,San Marino,2015,,
Estimated antiretroviral therapy coverage among children,Africa,Sao Tome and Principe,2015,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Saudi Arabia,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Serbia,2015,,
Estimated antiretroviral therapy coverage among children,Africa,Seychelles,2015,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Singapore,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Slovakia,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Slovenia,2015,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Solomon Islands,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Spain,2015,,
Estimated antiretroviral therapy coverage among children,South-East Asia,Sri Lanka,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Sweden,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Switzerland,2015,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Syrian Arab Republic,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Türkiye,2015,,
Estimated antiretroviral therapy coverage among children,South-East Asia,Timor-Leste,2015,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Tonga,2015,,
Estimated antiretroviral therapy coverage among children,Americas,Trinidad and Tobago,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Turkmenistan,2015,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Tuvalu,2015,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,United Arab Emirates,2015,,
Estimated antiretroviral therapy coverage among children,Europe,United Kingdom of Great Britain and Northern Ireland,2015,,
Estimated antiretroviral therapy coverage among children,Americas,United States of America,2015,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Vanuatu,2015,,
Estimated antiretroviral therapy coverage among children,Europe,Georgia,2010,,98
Estimated antiretroviral therapy coverage among children,Europe,Armenia,2010,,98
Estimated antiretroviral therapy coverage among children,Western Pacific,Fiji,2010,,0
Estimated antiretroviral therapy coverage among children,Africa,Togo,2010,,0
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Somalia,2010,,0
Estimated antiretroviral therapy coverage among children,Africa,South Sudan,2010,,0
Estimated antiretroviral therapy coverage among children,Africa,Senegal,2010,,1
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Afghanistan,2010,,1
Estimated antiretroviral therapy coverage among children,Africa,Madagascar,2010,,1
Estimated antiretroviral therapy coverage among children,Africa,Gabon,2010,,10
Estimated antiretroviral therapy coverage among children,Africa,Nigeria,2010,,10
Estimated antiretroviral therapy coverage among children,Africa,Congo,2010,,10
Estimated antiretroviral therapy coverage among children,Africa,Mali,2010,,10
Estimated antiretroviral therapy coverage among children,Africa,Mozambique,2010,,11
Estimated antiretroviral therapy coverage among children,Africa,Benin,2010,,11
Estimated antiretroviral therapy coverage among children,Africa,Mauritius,2010,,11
Estimated antiretroviral therapy coverage among children,South-East Asia,Bangladesh,2010,,13
Estimated antiretroviral therapy coverage among children,Africa,Malawi,2010,,13
Estimated antiretroviral therapy coverage among children,Africa,Eritrea,2010,,14
Estimated antiretroviral therapy coverage among children,Africa,Ethiopia,2010,,15
Estimated antiretroviral therapy coverage among children,Africa,United Republic of Tanzania,2010,,15
Estimated antiretroviral therapy coverage among children,Africa,Burundi,2010,,16
Estimated antiretroviral therapy coverage among children,Americas,Cuba,2010,,16
Estimated antiretroviral therapy coverage among children,Western Pacific,Philippines,2010,,17
Estimated antiretroviral therapy coverage among children,Africa,Uganda,2010,,17
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Morocco,2010,,17
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Egypt,2010,,17
Estimated antiretroviral therapy coverage among children,Africa,Kenya,2010,,18
Estimated antiretroviral therapy coverage among children,Europe,Republic of Moldova,2010,,18
Estimated antiretroviral therapy coverage among children,Western Pacific,Papua New Guinea,2010,,18
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Tunisia,2010,,19
Estimated antiretroviral therapy coverage among children,Africa,Zimbabwe,2010,,20
Estimated antiretroviral therapy coverage among children,Americas,Venezuela (Bolivarian Republic of),2010,,20
Estimated antiretroviral therapy coverage among children,South-East Asia,Nepal,2010,,21
Estimated antiretroviral therapy coverage among children,Americas,Dominican Republic,2010,,22
Estimated antiretroviral therapy coverage among children,Americas,Guatemala,2010,,24
Estimated antiretroviral therapy coverage among children,Africa,Lesotho,2010,,25
Estimated antiretroviral therapy coverage among children,Africa,Rwanda,2010,,28
Estimated antiretroviral therapy coverage among children,Africa,Zambia,2010,,29
Estimated antiretroviral therapy coverage among children,Africa,Democratic Republic of the Congo,2010,,3
Estimated antiretroviral therapy coverage among children,Africa,Mauritania,2010,,3
Estimated antiretroviral therapy coverage among children,South-East Asia,Myanmar,2010,,30
Estimated antiretroviral therapy coverage among children,Africa,South Africa,2010,,31
Estimated antiretroviral therapy coverage among children,Western Pacific,Lao People's Democratic Republic,2010,,31
Estimated antiretroviral therapy coverage among children,Africa,Algeria,2010,,34
Estimated antiretroviral therapy coverage among children,Americas,Honduras,2010,,36
Estimated antiretroviral therapy coverage among children,Americas,Ecuador,2010,,37
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Djibouti,2010,,4
Estimated antiretroviral therapy coverage among children,Africa,Guinea-Bissau,2010,,4
Estimated antiretroviral therapy coverage among children,Europe,Tajikistan,2010,,4
Estimated antiretroviral therapy coverage among children,Africa,Botswana,2010,,40
Estimated antiretroviral therapy coverage among children,Europe,Kazakhstan,2010,,41
Estimated antiretroviral therapy coverage among children,Africa,Eswatini,2010,,41
Estimated antiretroviral therapy coverage among children,Americas,Paraguay,2010,,42
Estimated antiretroviral therapy coverage among children,South-East Asia,Thailand,2010,,42
Estimated antiretroviral therapy coverage among children,Americas,Suriname,2010,,45
Estimated antiretroviral therapy coverage among children,Americas,Guyana,2010,,46
Estimated antiretroviral therapy coverage among children,Europe,Ukraine,2010,,46
Estimated antiretroviral therapy coverage among children,Americas,Costa Rica,2010,,47
Estimated antiretroviral therapy coverage among children,Africa,Angola,2010,,5
Estimated antiretroviral therapy coverage among children,Africa,Liberia,2010,,5
Estimated antiretroviral therapy coverage among children,Africa,Sierra Leone,2010,,5
Estimated antiretroviral therapy coverage among children,Africa,Niger,2010,,5
Estimated antiretroviral therapy coverage among children,Americas,Jamaica,2010,,52
Estimated antiretroviral therapy coverage among children,Western Pacific,Viet Nam,2010,,57
Estimated antiretroviral therapy coverage among children,Western Pacific,Cambodia,2010,,57
Estimated antiretroviral therapy coverage among children,Americas,Haiti,2010,,6
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Pakistan,2010,,6
Estimated antiretroviral therapy coverage among children,Americas,Bolivia (Plurinational State of),2010,,6
Estimated antiretroviral therapy coverage among children,Africa,Chad,2010,,6
Estimated antiretroviral therapy coverage among children,Europe,Kyrgyzstan,2010,,61
Estimated antiretroviral therapy coverage among children,Americas,Mexico,2010,,67
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Iran (Islamic Republic of),2010,,7
Estimated antiretroviral therapy coverage among children,Africa,Burkina Faso,2010,,7
Estimated antiretroviral therapy coverage among children,Africa,Gambia,2010,,7
Estimated antiretroviral therapy coverage among children,Africa,Ghana,2010,,7
Estimated antiretroviral therapy coverage among children,Americas,Belize,2010,,74
Estimated antiretroviral therapy coverage among children,Americas,Uruguay,2010,,75
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Libya,2010,,76
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Sudan,2010,,8
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Yemen,2010,,8
Estimated antiretroviral therapy coverage among children,Africa,Guinea,2010,,8
Estimated antiretroviral therapy coverage among children,Africa,Cote d'Ivoire,2010,,8
Estimated antiretroviral therapy coverage among children,Americas,El Salvador,2010,,80
Estimated antiretroviral therapy coverage among children,South-East Asia,Indonesia,2010,,9
Estimated antiretroviral therapy coverage among children,Western Pacific,Malaysia,2010,,97
Estimated antiretroviral therapy coverage among children,Americas,Panama,2010,,98
Estimated antiretroviral therapy coverage among children,Europe,Albania,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Andorra,2010,,
Estimated antiretroviral therapy coverage among children,Americas,Antigua and Barbuda,2010,,
Estimated antiretroviral therapy coverage among children,Americas,Argentina,2010,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Australia,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Austria,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Azerbaijan,2010,,
Estimated antiretroviral therapy coverage among children,Americas,Bahamas,2010,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Bahrain,2010,,
Estimated antiretroviral therapy coverage among children,Americas,Barbados,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Belarus,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Belgium,2010,,
Estimated antiretroviral therapy coverage among children,South-East Asia,Bhutan,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Bosnia and Herzegovina,2010,,
Estimated antiretroviral therapy coverage among children,Americas,Brazil,2010,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Brunei Darussalam,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Bulgaria,2010,,
Estimated antiretroviral therapy coverage among children,Africa,Cabo Verde,2010,,
Estimated antiretroviral therapy coverage among children,Africa,Cameroon,2010,,
Estimated antiretroviral therapy coverage among children,Americas,Canada,2010,,
Estimated antiretroviral therapy coverage among children,Africa,Central African Republic,2010,,
Estimated antiretroviral therapy coverage among children,Americas,Chile,2010,,
Estimated antiretroviral therapy coverage among children,Western Pacific,China,2010,,
Estimated antiretroviral therapy coverage among children,Americas,Colombia,2010,,
Estimated antiretroviral therapy coverage among children,Africa,Comoros,2010,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Cook Islands,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Croatia,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Cyprus,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Czechia,2010,,
Estimated antiretroviral therapy coverage among children,South-East Asia,Democratic People's Republic of Korea,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Denmark,2010,,
Estimated antiretroviral therapy coverage among children,Americas,Dominica,2010,,
Estimated antiretroviral therapy coverage among children,Africa,Equatorial Guinea,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Estonia,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Finland,2010,,
Estimated antiretroviral therapy coverage among children,Europe,France,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Germany,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Greece,2010,,
Estimated antiretroviral therapy coverage among children,Americas,Grenada,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Hungary,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Iceland,2010,,
Estimated antiretroviral therapy coverage among children,South-East Asia,India,2010,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Iraq,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Ireland,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Israel,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Italy,2010,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Japan,2010,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Jordan,2010,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Kiribati,2010,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Kuwait,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Latvia,2010,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Lebanon,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Lithuania,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Luxembourg,2010,,
Estimated antiretroviral therapy coverage among children,South-East Asia,Maldives,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Malta,2010,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Marshall Islands,2010,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Micronesia (Federated States of),2010,,
Estimated antiretroviral therapy coverage among children,Europe,Monaco,2010,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Mongolia,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Montenegro,2010,,
Estimated antiretroviral therapy coverage among children,Africa,Namibia,2010,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Nauru,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Netherlands (Kingdom of the),2010,,
Estimated antiretroviral therapy coverage among children,Western Pacific,New Zealand,2010,,
Estimated antiretroviral therapy coverage among children,Americas,Nicaragua,2010,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Niue,2010,,
Estimated antiretroviral therapy coverage among children,Europe,North Macedonia,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Norway,2010,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Oman,2010,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Palau,2010,,
Estimated antiretroviral therapy coverage among children,Americas,Peru,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Poland,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Portugal,2010,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Qatar,2010,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Republic of Korea,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Romania,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Russian Federation,2010,,
Estimated antiretroviral therapy coverage among children,Americas,Saint Kitts and Nevis,2010,,
Estimated antiretroviral therapy coverage among children,Americas,Saint Lucia,2010,,
Estimated antiretroviral therapy coverage among children,Americas,Saint Vincent and the Grenadines,2010,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Samoa,2010,,
Estimated antiretroviral therapy coverage among children,Europe,San Marino,2010,,
Estimated antiretroviral therapy coverage among children,Africa,Sao Tome and Principe,2010,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Saudi Arabia,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Serbia,2010,,
Estimated antiretroviral therapy coverage among children,Africa,Seychelles,2010,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Singapore,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Slovakia,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Slovenia,2010,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Solomon Islands,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Spain,2010,,
Estimated antiretroviral therapy coverage among children,South-East Asia,Sri Lanka,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Sweden,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Switzerland,2010,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Syrian Arab Republic,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Türkiye,2010,,
Estimated antiretroviral therapy coverage among children,South-East Asia,Timor-Leste,2010,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Tonga,2010,,
Estimated antiretroviral therapy coverage among children,Americas,Trinidad and Tobago,2010,,
Estimated antiretroviral therapy coverage among children,Europe,Turkmenistan,2010,,
