indicator,parentlocation,location,period,dim1,factvaluenumeric
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Madagascar,2020,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Fiji,2020,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Guatemala,2020,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Belarus,2020,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Bolivia (Plurinational State of),2020,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Ecuador,2020,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Lao People's Democratic Republic,2020,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Malaysia,2020,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Viet Nam,2020,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Argentina,2020,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Europe,France,2020,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Mexico,2020,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Spain,2020,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Paraguay,2020,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Peru,2020,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Senegal,2020,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Costa Rica,2020,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Cuba,2020,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Latvia,2020,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,United States of America,2020,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Venezuela (Bolivarian Republic of),2020,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Chile,2020,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Americas,El Salvador,2020,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Colombia,2020,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Uruguay,2020,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Portugal,2020,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Eritrea,2020,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Republic of Moldova,2020,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Ukraine,2020,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Myanmar,2020,,0.7
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Estonia,2020,,0.7
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Cambodia,2020,,0.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Democratic Republic of the Congo,2020,,0.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Burkina Faso,2020,,0.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Benin,2020,,0.8
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Panama,2020,,0.9
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Barbados,2020,,0.9
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Papua New Guinea,2020,,0.9
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Cabo Verde,2020,,1
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Dominican Republic,2020,,1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Ethiopia,2020,,1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mali,2020,,1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Djibouti,2020,,1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Thailand,2020,,1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Liberia,2020,,1
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Jamaica,2020,,1.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mauritius,2020,,1.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Burundi,2020,,1.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Chad,2020,,1.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Belize,2020,,1.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Bahamas,2020,,1.3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Sierra Leone,2020,,1.3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Guinea,2020,,1.5
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Suriname,2020,,1.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Angola,2020,,1.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Nigeria,2020,,1.5
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Guyana,2020,,1.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,South Sudan,2020,,1.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Ghana,2020,,1.6
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Haiti,2020,,1.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Gambia,2020,,1.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Namibia,2020,,12.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Zambia,2020,,12.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mozambique,2020,,12.3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Zimbabwe,2020,,12.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,South Africa,2020,,16.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Togo,2020,,2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Cote d'Ivoire,2020,,2.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Guinea-Bissau,2020,,2.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Rwanda,2020,,2.9
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Botswana,2020,,21.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Lesotho,2020,,22
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Eswatini,2020,,29.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Congo,2020,,3.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Gabon,2020,,3.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Kenya,2020,,4.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,United Republic of Tanzania,2020,,4.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Uganda,2020,,6.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Malawi,2020,,8.5
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Andorra,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Antigua and Barbuda,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Austria,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Bahrain,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Belgium,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Brazil,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Brunei Darussalam,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Cameroon,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Central African Republic,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,China,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Cook Islands,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Cyprus,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Democratic People's Republic of Korea,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Dominica,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Equatorial Guinea,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Finland,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Grenada,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Hungary,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,India,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Japan,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Kiribati,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Maldives,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Marshall Islands,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Micronesia (Federated States of),2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Monaco,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Nauru,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Niue,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Norway,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Palau,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Poland,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Republic of Korea,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Russian Federation,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Kitts and Nevis,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Lucia,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Vincent and the Grenadines,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Samoa,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,San Marino,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Sao Tome and Principe,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Seychelles,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Solomon Islands,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Sweden,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Türkiye,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Tonga,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Trinidad and Tobago,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Turkmenistan,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Tuvalu,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,United Arab Emirates,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,United Kingdom of Great Britain and Northern Ireland,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Vanuatu,2020,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Albania,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Algeria,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Bangladesh,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Bosnia and Herzegovina,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Bulgaria,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Comoros,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Croatia,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Czechia,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Egypt,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Iraq,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Jordan,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Kuwait,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Lebanon,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Mongolia,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Montenegro,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Morocco,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,New Zealand,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,North Macedonia,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Oman,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Philippines,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Qatar,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Romania,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Saudi Arabia,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Serbia,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Slovakia,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Slovenia,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Sri Lanka,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Syrian Arab Republic,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Tunisia,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Yemen,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Afghanistan,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Iceland,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Iran (Islamic Republic of),2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Azerbaijan,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Germany,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Greece,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Lithuania,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Pakistan,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Singapore,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Sudan,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Australia,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Denmark,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Israel,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Libya,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Armenia,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Malta,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Somalia,2015,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Bhutan,2015,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Ireland,2015,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Kyrgyzstan,2015,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Nepal,2015,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Netherlands (Kingdom of the),2015,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Timor-Leste,2015,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Uzbekistan,2015,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Fiji,2015,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Canada,2015,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Georgia,2015,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Kazakhstan,2015,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Luxembourg,2015,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Nicaragua,2015,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Switzerland,2015,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Tajikistan,2015,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Madagascar,2015,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Indonesia,2015,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Italy,2015,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Lao People's Democratic Republic,2015,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Niger,2015,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Belarus,2015,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Guatemala,2015,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Latvia,2015,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Mexico,2015,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Argentina,2015,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Bolivia (Plurinational State of),2015,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Costa Rica,2015,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Cuba,2015,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Ecuador,2015,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Europe,France,2015,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Honduras,2015,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Malaysia,2015,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mauritania,2015,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Paraguay,2015,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Peru,2015,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Viet Nam,2015,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Chile,2015,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Spain,2015,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Uruguay,2015,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Senegal,2015,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,United States of America,2015,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,El Salvador,2015,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Portugal,2015,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Venezuela (Bolivarian Republic of),2015,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Colombia,2015,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Republic of Moldova,2015,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Ukraine,2015,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Estonia,2015,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Myanmar,2015,,0.7
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Cambodia,2015,,0.7
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Papua New Guinea,2015,,0.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Eritrea,2015,,0.8
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Panama,2015,,0.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Cabo Verde,2015,,0.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Democratic Republic of the Congo,2015,,0.9
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Burkina Faso,2015,,0.9
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Barbados,2015,,0.9
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Dominican Republic,2015,,1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Benin,2015,,1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mauritius,2015,,1
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Jamaica,2015,,1.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mali,2015,,1.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Thailand,2015,,1.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Ethiopia,2015,,1.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Liberia,2015,,1.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Belize,2015,,1.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Guyana,2015,,1.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Chad,2015,,1.4
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Djibouti,2015,,1.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Bahamas,2015,,1.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Burundi,2015,,1.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Sierra Leone,2015,,1.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Suriname,2015,,1.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Guinea,2015,,1.6
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Haiti,2015,,1.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Angola,2015,,1.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Ghana,2015,,1.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Nigeria,2015,,1.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,South Sudan,2015,,1.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Gambia,2015,,1.9
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mozambique,2015,,12.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Zambia,2015,,12.3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Namibia,2015,,12.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Zimbabwe,2015,,14.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,South Africa,2015,,16.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Togo,2015,,2.3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Botswana,2015,,22.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Lesotho,2015,,23.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Cote d'Ivoire,2015,,3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Congo,2015,,3.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Guinea-Bissau,2015,,3.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Rwanda,2015,,3.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Gabon,2015,,3.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Eswatini,2015,,30.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Kenya,2015,,4.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,United Republic of Tanzania,2015,,4.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Uganda,2015,,6.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Malawi,2015,,9.7
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Andorra,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Antigua and Barbuda,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Austria,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Bahrain,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Belgium,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Brazil,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Brunei Darussalam,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Cameroon,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Central African Republic,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,China,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Cook Islands,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Cyprus,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Democratic People's Republic of Korea,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Dominica,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Equatorial Guinea,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Finland,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Grenada,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Hungary,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,India,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Japan,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Kiribati,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Maldives,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Marshall Islands,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Micronesia (Federated States of),2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Monaco,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Nauru,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Niue,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Norway,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Palau,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Poland,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Republic of Korea,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Russian Federation,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Kitts and Nevis,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Lucia,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Vincent and the Grenadines,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Samoa,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,San Marino,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Sao Tome and Principe,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Seychelles,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Solomon Islands,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Sweden,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Türkiye,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Tonga,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Trinidad and Tobago,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Turkmenistan,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Tuvalu,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,United Arab Emirates,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,United Kingdom of Great Britain and Northern Ireland,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Vanuatu,2015,,
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Afghanistan,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Albania,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Algeria,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Armenia,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Bangladesh,2010,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Bosnia and Herzegovina,2010,,0.1
